"label","n","parent","id"
"Réunion",342,"total  -  Drama","total  -  Drama  -  Réunion"
"Réunion",24,"total  -  Family","total  -  Family  -  Réunion"
"Réunion",51,"total  -  Fantasy","total  -  Fantasy  -  Réunion"
"Réunion",4,"total  -  Game Show","total  -  Game Show  -  Réunion"
"Réunion",6,"total  -  History","total  -  History  -  Réunion"
"Réunion",41,"total  -  Horror","total  -  Horror  -  Réunion"
"Réunion",36,"total  -  Music","total  -  Music  -  Réunion"
"Réunion",2,"total  -  Musical","total  -  Musical  -  Réunion"
"Réunion",41,"total  -  Mystery","total  -  Mystery  -  Réunion"
"Réunion",7,"total  -  Reality TV","total  -  Reality TV  -  Réunion"
"Réunion",76,"total  -  Romance","total  -  Romance  -  Réunion"
"Réunion",46,"total  -  Sci Fi","total  -  Sci Fi  -  Réunion"
"Réunion",4,"total  -  Short","total  -  Short  -  Réunion"
"Réunion",8,"total  -  Sport","total  -  Sport  -  Réunion"
"Réunion",62,"total  -  Thriller","total  -  Thriller  -  Réunion"
"Réunion",1,"total  -  War","total  -  War  -  Réunion"
"Réunion",3,"total  -  Western","total  -  Western  -  Réunion"
"Romania",172,"total  -  Action","total  -  Action  -  Romania"
"Romania",103,"total  -  Adventure","total  -  Adventure  -  Romania"
"Romania",23,"total  -  Animation","total  -  Animation  -  Romania"
"Romania",11,"total  -  Biography","total  -  Biography  -  Romania"
"Romania",168,"total  -  Comedy","total  -  Comedy  -  Romania"
"Romania",150,"total  -  Crime","total  -  Crime  -  Romania"
"Romania",35,"total  -  Documentary","total  -  Documentary  -  Romania"
"Romania",369,"total  -  Drama","total  -  Drama  -  Romania"
"Romania",25,"total  -  Family","total  -  Family  -  Romania"
"Romania",40,"total  -  Fantasy","total  -  Fantasy  -  Romania"
"Romania",9,"total  -  Game Show","total  -  Game Show  -  Romania"
"Romania",11,"total  -  History","total  -  History  -  Romania"
"Romania",27,"total  -  Horror","total  -  Horror  -  Romania"
"Romania",2,"total  -  Music","total  -  Music  -  Romania"
"Romania",3,"total  -  Musical","total  -  Musical  -  Romania"
"Romania",68,"total  -  Mystery","total  -  Mystery  -  Romania"
"Romania",14,"total  -  Reality TV","total  -  Reality TV  -  Romania"
"Romania",97,"total  -  Romance","total  -  Romance  -  Romania"
"Romania",20,"total  -  Sci Fi","total  -  Sci Fi  -  Romania"
"Romania",3,"total  -  Short","total  -  Short  -  Romania"
"Romania",11,"total  -  Sport","total  -  Sport  -  Romania"
"Romania",1,"total  -  Talk Show","total  -  Talk Show  -  Romania"
"Romania",73,"total  -  Thriller","total  -  Thriller  -  Romania"
"Romania",4,"total  -  War","total  -  War  -  Romania"
"Romania",6,"total  -  Western","total  -  Western  -  Romania"
"Russia",272,"total  -  Action","total  -  Action  -  Russia"
"Russia",125,"total  -  Adventure","total  -  Adventure  -  Russia"
"Russia",53,"total  -  Animation","total  -  Animation  -  Russia"
"Russia",9,"total  -  Biography","total  -  Biography  -  Russia"
"Russia",170,"total  -  Comedy","total  -  Comedy  -  Russia"
"Russia",215,"total  -  Crime","total  -  Crime  -  Russia"
"Russia",34,"total  -  Documentary","total  -  Documentary  -  Russia"
"Russia",356,"total  -  Drama","total  -  Drama  -  Russia"
"Russia",23,"total  -  Family","total  -  Family  -  Russia"
"Russia",33,"total  -  Fantasy","total  -  Fantasy  -  Russia"
"Russia",6,"total  -  History","total  -  History  -  Russia"
"Russia",31,"total  -  Horror","total  -  Horror  -  Russia"
"Russia",2,"total  -  Music","total  -  Music  -  Russia"
"Russia",49,"total  -  Mystery","total  -  Mystery  -  Russia"
"Russia",56,"total  -  Romance","total  -  Romance  -  Russia"
"Russia",19,"total  -  Sci Fi","total  -  Sci Fi  -  Russia"
"Russia",5,"total  -  Short","total  -  Short  -  Russia"
"Russia",9,"total  -  Sport","total  -  Sport  -  Russia"
"Russia",1,"total  -  Talk Show","total  -  Talk Show  -  Russia"
"Russia",63,"total  -  Thriller","total  -  Thriller  -  Russia"
"Russia",2,"total  -  War","total  -  War  -  Russia"
"Russia",7,"total  -  Western","total  -  Western  -  Russia"
"Saudi Arabia",244,"total  -  Action","total  -  Action  -  Saudi Arabia"
"Saudi Arabia",103,"total  -  Adventure","total  -  Adventure  -  Saudi Arabia"
"Saudi Arabia",41,"total  -  Animation","total  -  Animation  -  Saudi Arabia"
"Saudi Arabia",8,"total  -  Biography","total  -  Biography  -  Saudi Arabia"
"Saudi Arabia",152,"total  -  Comedy","total  -  Comedy  -  Saudi Arabia"
"Saudi Arabia",158,"total  -  Crime","total  -  Crime  -  Saudi Arabia"
"Saudi Arabia",19,"total  -  Documentary","total  -  Documentary  -  Saudi Arabia"
"Saudi Arabia",358,"total  -  Drama","total  -  Drama  -  Saudi Arabia"
"Saudi Arabia",24,"total  -  Family","total  -  Family  -  Saudi Arabia"
"Saudi Arabia",28,"total  -  Fantasy","total  -  Fantasy  -  Saudi Arabia"
"Saudi Arabia",4,"total  -  Game Show","total  -  Game Show  -  Saudi Arabia"
"Saudi Arabia",3,"total  -  History","total  -  History  -  Saudi Arabia"
"Saudi Arabia",40,"total  -  Horror","total  -  Horror  -  Saudi Arabia"
"Saudi Arabia",1,"total  -  Musical","total  -  Musical  -  Saudi Arabia"
"Saudi Arabia",47,"total  -  Mystery","total  -  Mystery  -  Saudi Arabia"
"Saudi Arabia",7,"total  -  Reality TV","total  -  Reality TV  -  Saudi Arabia"
"Saudi Arabia",78,"total  -  Romance","total  -  Romance  -  Saudi Arabia"
"Saudi Arabia",25,"total  -  Sci Fi","total  -  Sci Fi  -  Saudi Arabia"
"Saudi Arabia",1,"total  -  Short","total  -  Short  -  Saudi Arabia"
"Saudi Arabia",6,"total  -  Sport","total  -  Sport  -  Saudi Arabia"
"Saudi Arabia",1,"total  -  Talk Show","total  -  Talk Show  -  Saudi Arabia"
"Saudi Arabia",77,"total  -  Thriller","total  -  Thriller  -  Saudi Arabia"
"Saudi Arabia",6,"total  -  War","total  -  War  -  Saudi Arabia"
"Saudi Arabia",9,"total  -  Western","total  -  Western  -  Saudi Arabia"
"Serbia",206,"total  -  Action","total  -  Action  -  Serbia"
"Serbia",113,"total  -  Adventure","total  -  Adventure  -  Serbia"
"Serbia",36,"total  -  Animation","total  -  Animation  -  Serbia"
"Serbia",7,"total  -  Biography","total  -  Biography  -  Serbia"
"Serbia",192,"total  -  Comedy","total  -  Comedy  -  Serbia"
"Serbia",158,"total  -  Crime","total  -  Crime  -  Serbia"
"Serbia",34,"total  -  Documentary","total  -  Documentary  -  Serbia"
"Serbia",335,"total  -  Drama","total  -  Drama  -  Serbia"
"Serbia",22,"total  -  Family","total  -  Family  -  Serbia"
"Serbia",29,"total  -  Fantasy","total  -  Fantasy  -  Serbia"
"Serbia",7,"total  -  Game Show","total  -  Game Show  -  Serbia"
"Serbia",2,"total  -  History","total  -  History  -  Serbia"
"Serbia",26,"total  -  Horror","total  -  Horror  -  Serbia"
"Serbia",4,"total  -  Music","total  -  Music  -  Serbia"
"Serbia",1,"total  -  Musical","total  -  Musical  -  Serbia"
"Serbia",45,"total  -  Mystery","total  -  Mystery  -  Serbia"
"Serbia",10,"total  -  Reality TV","total  -  Reality TV  -  Serbia"
"Serbia",93,"total  -  Romance","total  -  Romance  -  Serbia"
"Serbia",21,"total  -  Sci Fi","total  -  Sci Fi  -  Serbia"
"Serbia",4,"total  -  Short","total  -  Short  -  Serbia"
"Serbia",11,"total  -  Sport","total  -  Sport  -  Serbia"
"Serbia",75,"total  -  Thriller","total  -  Thriller  -  Serbia"
"Serbia",3,"total  -  War","total  -  War  -  Serbia"
"Serbia",9,"total  -  Western","total  -  Western  -  Serbia"
"Singapore",217,"total  -  Action","total  -  Action  -  Singapore"
"Singapore",99,"total  -  Adventure","total  -  Adventure  -  Singapore"
"Singapore",27,"total  -  Animation","total  -  Animation  -  Singapore"
"Singapore",6,"total  -  Biography","total  -  Biography  -  Singapore"
"Singapore",169,"total  -  Comedy","total  -  Comedy  -  Singapore"
"Singapore",128,"total  -  Crime","total  -  Crime  -  Singapore"
"Singapore",24,"total  -  Documentary","total  -  Documentary  -  Singapore"
"Singapore",333,"total  -  Drama","total  -  Drama  -  Singapore"
"Singapore",9,"total  -  Family","total  -  Family  -  Singapore"
"Singapore",30,"total  -  Fantasy","total  -  Fantasy  -  Singapore"
"Singapore",6,"total  -  Game Show","total  -  Game Show  -  Singapore"
"Singapore",6,"total  -  History","total  -  History  -  Singapore"
"Singapore",31,"total  -  Horror","total  -  Horror  -  Singapore"
"Singapore",1,"total  -  Music","total  -  Music  -  Singapore"
"Singapore",2,"total  -  Musical","total  -  Musical  -  Singapore"
"Singapore",71,"total  -  Mystery","total  -  Mystery  -  Singapore"
"Singapore",18,"total  -  Reality TV","total  -  Reality TV  -  Singapore"
"Singapore",88,"total  -  Romance","total  -  Romance  -  Singapore"
"Singapore",49,"total  -  Sci Fi","total  -  Sci Fi  -  Singapore"
"Singapore",2,"total  -  Short","total  -  Short  -  Singapore"
"Singapore",10,"total  -  Sport","total  -  Sport  -  Singapore"
"Singapore",72,"total  -  Thriller","total  -  Thriller  -  Singapore"
"Singapore",3,"total  -  War","total  -  War  -  Singapore"
"Singapore",3,"total  -  Western","total  -  Western  -  Singapore"
"Slovakia",193,"total  -  Action","total  -  Action  -  Slovakia"
"Slovakia",2,"total  -  Adult","total  -  Adult  -  Slovakia"
"Slovakia",138,"total  -  Adventure","total  -  Adventure  -  Slovakia"
"Slovakia",69,"total  -  Animation","total  -  Animation  -  Slovakia"
"Slovakia",21,"total  -  Biography","total  -  Biography  -  Slovakia"
"Slovakia",192,"total  -  Comedy","total  -  Comedy  -  Slovakia"
"Slovakia",144,"total  -  Crime","total  -  Crime  -  Slovakia"
"Slovakia",52,"total  -  Documentary","total  -  Documentary  -  Slovakia"
"Slovakia",319,"total  -  Drama","total  -  Drama  -  Slovakia"
"Slovakia",26,"total  -  Family","total  -  Family  -  Slovakia"
"Slovakia",31,"total  -  Fantasy","total  -  Fantasy  -  Slovakia"
"Slovakia",12,"total  -  Game Show","total  -  Game Show  -  Slovakia"
"Slovakia",8,"total  -  History","total  -  History  -  Slovakia"
"Slovakia",32,"total  -  Horror","total  -  Horror  -  Slovakia"
"Slovakia",6,"total  -  Music","total  -  Music  -  Slovakia"
"Slovakia",44,"total  -  Mystery","total  -  Mystery  -  Slovakia"
"Slovakia",16,"total  -  Reality TV","total  -  Reality TV  -  Slovakia"
"Slovakia",74,"total  -  Romance","total  -  Romance  -  Slovakia"
"Slovakia",13,"total  -  Sci Fi","total  -  Sci Fi  -  Slovakia"
"Slovakia",3,"total  -  Short","total  -  Short  -  Slovakia"
"Slovakia",15,"total  -  Sport","total  -  Sport  -  Slovakia"
"Slovakia",49,"total  -  Thriller","total  -  Thriller  -  Slovakia"
"Slovakia",3,"total  -  War","total  -  War  -  Slovakia"
"Slovakia",10,"total  -  Western","total  -  Western  -  Slovakia"
"Slovenia",187,"total  -  Action","total  -  Action  -  Slovenia"
"Slovenia",119,"total  -  Adventure","total  -  Adventure  -  Slovenia"
"Slovenia",40,"total  -  Animation","total  -  Animation  -  Slovenia"
"Slovenia",9,"total  -  Biography","total  -  Biography  -  Slovenia"
"Slovenia",196,"total  -  Comedy","total  -  Comedy  -  Slovenia"
"Slovenia",124,"total  -  Crime","total  -  Crime  -  Slovenia"
"Slovenia",41,"total  -  Documentary","total  -  Documentary  -  Slovenia"
"Slovenia",278,"total  -  Drama","total  -  Drama  -  Slovenia"
"Slovenia",24,"total  -  Family","total  -  Family  -  Slovenia"
"Slovenia",32,"total  -  Fantasy","total  -  Fantasy  -  Slovenia"
"Slovenia",11,"total  -  Game Show","total  -  Game Show  -  Slovenia"
"Slovenia",2,"total  -  History","total  -  History  -  Slovenia"
"Slovenia",29,"total  -  Horror","total  -  Horror  -  Slovenia"
"Slovenia",4,"total  -  Music","total  -  Music  -  Slovenia"
"Slovenia",1,"total  -  Musical","total  -  Musical  -  Slovenia"
"Slovenia",38,"total  -  Mystery","total  -  Mystery  -  Slovenia"
"Slovenia",16,"total  -  Reality TV","total  -  Reality TV  -  Slovenia"
"Slovenia",76,"total  -  Romance","total  -  Romance  -  Slovenia"
"Slovenia",30,"total  -  Sci Fi","total  -  Sci Fi  -  Slovenia"
"Slovenia",4,"total  -  Short","total  -  Short  -  Slovenia"
"Slovenia",12,"total  -  Sport","total  -  Sport  -  Slovenia"
"Slovenia",54,"total  -  Thriller","total  -  Thriller  -  Slovenia"
"Slovenia",3,"total  -  War","total  -  War  -  Slovenia"
"Slovenia",11,"total  -  Western","total  -  Western  -  Slovenia"
"South Africa",185,"total  -  Action","total  -  Action  -  South Africa"
"South Africa",101,"total  -  Adventure","total  -  Adventure  -  South Africa"
"South Africa",46,"total  -  Animation","total  -  Animation  -  South Africa"
"South Africa",6,"total  -  Biography","total  -  Biography  -  South Africa"
"South Africa",199,"total  -  Comedy","total  -  Comedy  -  South Africa"
"South Africa",109,"total  -  Crime","total  -  Crime  -  South Africa"
"South Africa",31,"total  -  Documentary","total  -  Documentary  -  South Africa"
"South Africa",351,"total  -  Drama","total  -  Drama  -  South Africa"
"South Africa",18,"total  -  Family","total  -  Family  -  South Africa"
"South Africa",28,"total  -  Fantasy","total  -  Fantasy  -  South Africa"
"South Africa",11,"total  -  Game Show","total  -  Game Show  -  South Africa"
"South Africa",6,"total  -  History","total  -  History  -  South Africa"
"South Africa",22,"total  -  Horror","total  -  Horror  -  South Africa"
"South Africa",1,"total  -  Music","total  -  Music  -  South Africa"
"South Africa",1,"total  -  Musical","total  -  Musical  -  South Africa"
"South Africa",57,"total  -  Mystery","total  -  Mystery  -  South Africa"
"South Africa",20,"total  -  Reality TV","total  -  Reality TV  -  South Africa"
"South Africa",109,"total  -  Romance","total  -  Romance  -  South Africa"
"South Africa",51,"total  -  Sci Fi","total  -  Sci Fi  -  South Africa"
"South Africa",2,"total  -  Short","total  -  Short  -  South Africa"
"South Africa",10,"total  -  Sport","total  -  Sport  -  South Africa"
"South Africa",50,"total  -  Thriller","total  -  Thriller  -  South Africa"
"South Africa",4,"total  -  War","total  -  War  -  South Africa"
"South Africa",7,"total  -  Western","total  -  Western  -  South Africa"
"South Korea",191,"total  -  Action","total  -  Action  -  South Korea"
"South Korea",4,"total  -  Adult","total  -  Adult  -  South Korea"
"South Korea",73,"total  -  Adventure","total  -  Adventure  -  South Korea"
"South Korea",21,"total  -  Animation","total  -  Animation  -  South Korea"
"South Korea",2,"total  -  Biography","total  -  Biography  -  South Korea"
"South Korea",159,"total  -  Comedy","total  -  Comedy  -  South Korea"
"South Korea",88,"total  -  Crime","total  -  Crime  -  South Korea"
"South Korea",5,"total  -  Documentary","total  -  Documentary  -  South Korea"
"South Korea",324,"total  -  Drama","total  -  Drama  -  South Korea"
"South Korea",10,"total  -  Family","total  -  Family  -  South Korea"
"South Korea",41,"total  -  Fantasy","total  -  Fantasy  -  South Korea"
"South Korea",6,"total  -  History","total  -  History  -  South Korea"
"South Korea",33,"total  -  Horror","total  -  Horror  -  South Korea"
"South Korea",6,"total  -  Music","total  -  Music  -  South Korea"
"South Korea",41,"total  -  Mystery","total  -  Mystery  -  South Korea"
"South Korea",5,"total  -  Reality TV","total  -  Reality TV  -  South Korea"
"South Korea",106,"total  -  Romance","total  -  Romance  -  South Korea"
"South Korea",34,"total  -  Sci Fi","total  -  Sci Fi  -  South Korea"
"South Korea",7,"total  -  Sport","total  -  Sport  -  South Korea"
"South Korea",2,"total  -  Talk Show","total  -  Talk Show  -  South Korea"
"South Korea",81,"total  -  Thriller","total  -  Thriller  -  South Korea"
"South Korea",5,"total  -  War","total  -  War  -  South Korea"
"South Korea",3,"total  -  Western","total  -  Western  -  South Korea"
"Spain",174,"total  -  Action","total  -  Action  -  Spain"
"Spain",112,"total  -  Adventure","total  -  Adventure  -  Spain"
"Spain",28,"total  -  Animation","total  -  Animation  -  Spain"
"Spain",2,"total  -  Biography","total  -  Biography  -  Spain"
"Spain",176,"total  -  Comedy","total  -  Comedy  -  Spain"
"Spain",145,"total  -  Crime","total  -  Crime  -  Spain"
"Spain",31,"total  -  Documentary","total  -  Documentary  -  Spain"
"Spain",332,"total  -  Drama","total  -  Drama  -  Spain"
"Spain",15,"total  -  Family","total  -  Family  -  Spain"
"Spain",33,"total  -  Fantasy","total  -  Fantasy  -  Spain"
"Spain",4,"total  -  Game Show","total  -  Game Show  -  Spain"
"Spain",8,"total  -  History","total  -  History  -  Spain"
"Spain",33,"total  -  Horror","total  -  Horror  -  Spain"
"Spain",21,"total  -  Music","total  -  Music  -  Spain"
"Spain",49,"total  -  Mystery","total  -  Mystery  -  Spain"
"Spain",10,"total  -  Reality TV","total  -  Reality TV  -  Spain"
"Spain",107,"total  -  Romance","total  -  Romance  -  Spain"
"Spain",25,"total  -  Sci Fi","total  -  Sci Fi  -  Spain"
"Spain",5,"total  -  Short","total  -  Short  -  Spain"
"Spain",12,"total  -  Sport","total  -  Sport  -  Spain"
"Spain",56,"total  -  Thriller","total  -  Thriller  -  Spain"
"Spain",3,"total  -  War","total  -  War  -  Spain"
"Spain",8,"total  -  Western","total  -  Western  -  Spain"
"Sri Lanka",192,"total  -  Action","total  -  Action  -  Sri Lanka"
"Sri Lanka",75,"total  -  Adventure","total  -  Adventure  -  Sri Lanka"
"Sri Lanka",23,"total  -  Animation","total  -  Animation  -  Sri Lanka"
"Sri Lanka",4,"total  -  Biography","total  -  Biography  -  Sri Lanka"
"Sri Lanka",188,"total  -  Comedy","total  -  Comedy  -  Sri Lanka"
"Sri Lanka",148,"total  -  Crime","total  -  Crime  -  Sri Lanka"
"Sri Lanka",23,"total  -  Documentary","total  -  Documentary  -  Sri Lanka"
"Sri Lanka",380,"total  -  Drama","total  -  Drama  -  Sri Lanka"
"Sri Lanka",17,"total  -  Family","total  -  Family  -  Sri Lanka"
"Sri Lanka",30,"total  -  Fantasy","total  -  Fantasy  -  Sri Lanka"
"Sri Lanka",7,"total  -  Game Show","total  -  Game Show  -  Sri Lanka"
"Sri Lanka",2,"total  -  History","total  -  History  -  Sri Lanka"
"Sri Lanka",23,"total  -  Horror","total  -  Horror  -  Sri Lanka"
"Sri Lanka",3,"total  -  Musical","total  -  Musical  -  Sri Lanka"
"Sri Lanka",76,"total  -  Mystery","total  -  Mystery  -  Sri Lanka"
"Sri Lanka",6,"total  -  Reality TV","total  -  Reality TV  -  Sri Lanka"
"Sri Lanka",104,"total  -  Romance","total  -  Romance  -  Sri Lanka"
"Sri Lanka",38,"total  -  Sci Fi","total  -  Sci Fi  -  Sri Lanka"
"Sri Lanka",6,"total  -  Short","total  -  Short  -  Sri Lanka"
"Sri Lanka",4,"total  -  Sport","total  -  Sport  -  Sri Lanka"
"Sri Lanka",62,"total  -  Thriller","total  -  Thriller  -  Sri Lanka"
"Sri Lanka",5,"total  -  War","total  -  War  -  Sri Lanka"
"Sri Lanka",3,"total  -  Western","total  -  Western  -  Sri Lanka"
"Sweden",189,"total  -  Action","total  -  Action  -  Sweden"
"Sweden",2,"total  -  Adult","total  -  Adult  -  Sweden"
"Sweden",125,"total  -  Adventure","total  -  Adventure  -  Sweden"
"Sweden",51,"total  -  Animation","total  -  Animation  -  Sweden"
"Sweden",14,"total  -  Biography","total  -  Biography  -  Sweden"
"Sweden",163,"total  -  Comedy","total  -  Comedy  -  Sweden"
"Sweden",143,"total  -  Crime","total  -  Crime  -  Sweden"
"Sweden",39,"total  -  Documentary","total  -  Documentary  -  Sweden"
"Sweden",353,"total  -  Drama","total  -  Drama  -  Sweden"
"Sweden",15,"total  -  Family","total  -  Family  -  Sweden"
"Sweden",41,"total  -  Fantasy","total  -  Fantasy  -  Sweden"
"Sweden",6,"total  -  Game Show","total  -  Game Show  -  Sweden"
"Sweden",11,"total  -  History","total  -  History  -  Sweden"
"Sweden",24,"total  -  Horror","total  -  Horror  -  Sweden"
"Sweden",5,"total  -  Music","total  -  Music  -  Sweden"
"Sweden",2,"total  -  Musical","total  -  Musical  -  Sweden"
"Sweden",53,"total  -  Mystery","total  -  Mystery  -  Sweden"
"Sweden",14,"total  -  Reality TV","total  -  Reality TV  -  Sweden"
"Sweden",78,"total  -  Romance","total  -  Romance  -  Sweden"
"Sweden",29,"total  -  Sci Fi","total  -  Sci Fi  -  Sweden"
"Sweden",5,"total  -  Short","total  -  Short  -  Sweden"
"Sweden",11,"total  -  Sport","total  -  Sport  -  Sweden"
"Sweden",52,"total  -  Thriller","total  -  Thriller  -  Sweden"
"Sweden",10,"total  -  War","total  -  War  -  Sweden"
"Sweden",8,"total  -  Western","total  -  Western  -  Sweden"
"Switzerland",193,"total  -  Action","total  -  Action  -  Switzerland"
"Switzerland",2,"total  -  Adult","total  -  Adult  -  Switzerland"
"Switzerland",123,"total  -  Adventure","total  -  Adventure  -  Switzerland"
"Switzerland",29,"total  -  Animation","total  -  Animation  -  Switzerland"
"Switzerland",10,"total  -  Biography","total  -  Biography  -  Switzerland"
"Switzerland",183,"total  -  Comedy","total  -  Comedy  -  Switzerland"
"Switzerland",168,"total  -  Crime","total  -  Crime  -  Switzerland"
"Switzerland",35,"total  -  Documentary","total  -  Documentary  -  Switzerland"
"Switzerland",352,"total  -  Drama","total  -  Drama  -  Switzerland"
"Switzerland",34,"total  -  Family","total  -  Family  -  Switzerland"
"Switzerland",53,"total  -  Fantasy","total  -  Fantasy  -  Switzerland"
"Switzerland",5,"total  -  Game Show","total  -  Game Show  -  Switzerland"
"Switzerland",8,"total  -  History","total  -  History  -  Switzerland"
"Switzerland",28,"total  -  Horror","total  -  Horror  -  Switzerland"
"Switzerland",7,"total  -  Music","total  -  Music  -  Switzerland"
"Switzerland",2,"total  -  Musical","total  -  Musical  -  Switzerland"
"Switzerland",57,"total  -  Mystery","total  -  Mystery  -  Switzerland"
"Switzerland",10,"total  -  Reality TV","total  -  Reality TV  -  Switzerland"
"Switzerland",89,"total  -  Romance","total  -  Romance  -  Switzerland"
"Switzerland",36,"total  -  Sci Fi","total  -  Sci Fi  -  Switzerland"
"Switzerland",4,"total  -  Short","total  -  Short  -  Switzerland"
"Switzerland",15,"total  -  Sport","total  -  Sport  -  Switzerland"
"Switzerland",57,"total  -  Thriller","total  -  Thriller  -  Switzerland"
"Switzerland",4,"total  -  War","total  -  War  -  Switzerland"
"Switzerland",11,"total  -  Western","total  -  Western  -  Switzerland"
"Taiwan",204,"total  -  Action","total  -  Action  -  Taiwan"
"Taiwan",101,"total  -  Adventure","total  -  Adventure  -  Taiwan"
"Taiwan",32,"total  -  Animation","total  -  Animation  -  Taiwan"
"Taiwan",12,"total  -  Biography","total  -  Biography  -  Taiwan"
"Taiwan",165,"total  -  Comedy","total  -  Comedy  -  Taiwan"
"Taiwan",106,"total  -  Crime","total  -  Crime  -  Taiwan"
"Taiwan",16,"total  -  Documentary","total  -  Documentary  -  Taiwan"
"Taiwan",364,"total  -  Drama","total  -  Drama  -  Taiwan"
"Taiwan",13,"total  -  Family","total  -  Family  -  Taiwan"
"Taiwan",35,"total  -  Fantasy","total  -  Fantasy  -  Taiwan"
"Taiwan",1,"total  -  Game Show","total  -  Game Show  -  Taiwan"
"Taiwan",5,"total  -  History","total  -  History  -  Taiwan"
"Taiwan",26,"total  -  Horror","total  -  Horror  -  Taiwan"
"Taiwan",3,"total  -  Music","total  -  Music  -  Taiwan"
"Taiwan",2,"total  -  Musical","total  -  Musical  -  Taiwan"
"Taiwan",77,"total  -  Mystery","total  -  Mystery  -  Taiwan"
"Taiwan",1,"total  -  Reality TV","total  -  Reality TV  -  Taiwan"
"Taiwan",151,"total  -  Romance","total  -  Romance  -  Taiwan"
"Taiwan",46,"total  -  Sci Fi","total  -  Sci Fi  -  Taiwan"
"Taiwan",11,"total  -  Sport","total  -  Sport  -  Taiwan"
"Taiwan",57,"total  -  Thriller","total  -  Thriller  -  Taiwan"
"Taiwan",4,"total  -  War","total  -  War  -  Taiwan"
"Taiwan",3,"total  -  Western","total  -  Western  -  Taiwan"
"Thailand",244,"total  -  Action","total  -  Action  -  Thailand"
"Thailand",145,"total  -  Adventure","total  -  Adventure  -  Thailand"
"Thailand",43,"total  -  Animation","total  -  Animation  -  Thailand"
"Thailand",3,"total  -  Biography","total  -  Biography  -  Thailand"
"Thailand",222,"total  -  Comedy","total  -  Comedy  -  Thailand"
"Thailand",112,"total  -  Crime","total  -  Crime  -  Thailand"
"Thailand",14,"total  -  Documentary","total  -  Documentary  -  Thailand"
"Thailand",269,"total  -  Drama","total  -  Drama  -  Thailand"
"Thailand",15,"total  -  Family","total  -  Family  -  Thailand"
"Thailand",44,"total  -  Fantasy","total  -  Fantasy  -  Thailand"
"Thailand",15,"total  -  History","total  -  History  -  Thailand"
"Thailand",36,"total  -  Horror","total  -  Horror  -  Thailand"
"Thailand",1,"total  -  Music","total  -  Music  -  Thailand"
"Thailand",3,"total  -  Musical","total  -  Musical  -  Thailand"
"Thailand",58,"total  -  Mystery","total  -  Mystery  -  Thailand"
"Thailand",131,"total  -  Romance","total  -  Romance  -  Thailand"
"Thailand",47,"total  -  Sci Fi","total  -  Sci Fi  -  Thailand"
"Thailand",1,"total  -  Sport","total  -  Sport  -  Thailand"
"Thailand",77,"total  -  Thriller","total  -  Thriller  -  Thailand"
"Thailand",5,"total  -  War","total  -  War  -  Thailand"
"Thailand",2,"total  -  Western","total  -  Western  -  Thailand"
"Trinidad and Tobago",197,"total  -  Action","total  -  Action  -  Trinidad and Tobago"
"Trinidad and Tobago",108,"total  -  Adventure","total  -  Adventure  -  Trinidad and Tobago"
"Trinidad and Tobago",56,"total  -  Animation","total  -  Animation  -  Trinidad and Tobago"
"Trinidad and Tobago",4,"total  -  Biography","total  -  Biography  -  Trinidad and Tobago"
"Trinidad and Tobago",162,"total  -  Comedy","total  -  Comedy  -  Trinidad and Tobago"
"Trinidad and Tobago",145,"total  -  Crime","total  -  Crime  -  Trinidad and Tobago"
"Trinidad and Tobago",21,"total  -  Documentary","total  -  Documentary  -  Trinidad and Tobago"
"Trinidad and Tobago",331,"total  -  Drama","total  -  Drama  -  Trinidad and Tobago"
"Trinidad and Tobago",18,"total  -  Family","total  -  Family  -  Trinidad and Tobago"
"Trinidad and Tobago",35,"total  -  Fantasy","total  -  Fantasy  -  Trinidad and Tobago"
"Trinidad and Tobago",7,"total  -  Game Show","total  -  Game Show  -  Trinidad and Tobago"
"Trinidad and Tobago",5,"total  -  History","total  -  History  -  Trinidad and Tobago"
"Trinidad and Tobago",33,"total  -  Horror","total  -  Horror  -  Trinidad and Tobago"
"Trinidad and Tobago",7,"total  -  Music","total  -  Music  -  Trinidad and Tobago"
"Trinidad and Tobago",1,"total  -  Musical","total  -  Musical  -  Trinidad and Tobago"
"Trinidad and Tobago",41,"total  -  Mystery","total  -  Mystery  -  Trinidad and Tobago"
"Trinidad and Tobago",10,"total  -  Reality TV","total  -  Reality TV  -  Trinidad and Tobago"
"Trinidad and Tobago",90,"total  -  Romance","total  -  Romance  -  Trinidad and Tobago"
"Trinidad and Tobago",22,"total  -  Sci Fi","total  -  Sci Fi  -  Trinidad and Tobago"
"Trinidad and Tobago",3,"total  -  Short","total  -  Short  -  Trinidad and Tobago"
"Trinidad and Tobago",7,"total  -  Sport","total  -  Sport  -  Trinidad and Tobago"
"Trinidad and Tobago",82,"total  -  Thriller","total  -  Thriller  -  Trinidad and Tobago"
"Trinidad and Tobago",3,"total  -  War","total  -  War  -  Trinidad and Tobago"
"Trinidad and Tobago",5,"total  -  Western","total  -  Western  -  Trinidad and Tobago"
"Turkey",214,"total  -  Action","total  -  Action  -  Turkey"
"Turkey",115,"total  -  Adventure","total  -  Adventure  -  Turkey"
"Turkey",30,"total  -  Animation","total  -  Animation  -  Turkey"
"Turkey",9,"total  -  Biography","total  -  Biography  -  Turkey"
